;ID;texto_tweet_original;valoracion_corpus;Texto_tweet;valoracion_calculada
98;253;ARYA ERES LA PUTA AMA HASHTAG;1.0;ARYA ERES LA PUTA AMA;0.0
99;256;GRACIAS USER por unir a mi país contra el fascismo. GRACIAS DE CORAZÓN. HASHTAG;1.0;GRACIAS por unir a mi país contra el fascismo  GRACIAS DE CORAZÓN ;0.0
100;258;El incendio de HASHTAG no debe ser comparado con ningún otro crimen histórico a causa de la guerra, tampoco es solo una pérdida de la iglesia católica o un castigo para un gobierno.  Lo acontecido es una pérdida irrecuperable para la cultura y la historia de toda la humanidad https://t.co/b5Ok00FkYX;-1.0;El incendio de no debe ser comparado con ningún otro crimen histórico a causa de la guerra  tampoco es solo una pérdida de la iglesia católica o un castigo para un gobierno  Lo acontecido es una pérdida irrecuperable para la cultura y la historia de toda la humanidad;-1.0
101;261;A tomar por culo mi crush 😭😭😭😭😭#JuegoDeTronos;-1.0;A tomar por culo mi crush JuegoDeTronos;-1.0
102;263;Soy pobre y la HASHTAG no salió en el 7 😢;-1.0;Soy pobre y la no salió en el 7;-1.0
103;266;Feliz HASHTAG 💞  Ahora estoy leyendo HASHTAG y es que estoy en un momento de mi vida en el que solo quiero leer cosas que me hagan reír.  Soy muy fan de los libros de… https://t.co/ceohFnNP9t;1.0;Feliz Ahora estoy leyendo y es que estoy en un momento de mi vida en el que solo quiero leer cosas que me hagan reír  Soy muy fan de los libros de;1.0
104;267;Celebrando el día del libro con Julius 💙 HASHTAG HASHTAG HASHTAG HASHTAG USER https://t.co/60ZqMEcV4w;1.0;Celebrando el día del libro con Julius;1.0
105;287;HASHTAG HASHTAG HASHTAG HASHTAG Sin duda este es el mejor momento del tercer capítulo de juego de tronos. https://t.co/9nV9Yd1ZJW;1.0;Sin duda este es el mejor momento del tercer capítulo de juego de tronos ;0.0
106;288;Me acuerdo también de la memoria histórica. De todos esos familiares que solo quieren saber en dónde estan sus seres queridos. HASHTAG;-1.0;Me acuerdo también de la memoria histórica  De todos esos familiares que solo quieren saber en dónde estan sus seres queridos ;0.0
107;294;Tío esto es pura felicidad joder gracias HASHTAG HASHTAG HASHTAG https://t.co/p1gyf97COO;1.0;Tío esto es pura felicidad joder gracias;1.0
108;296;📖 El vino es una muy buena compañía para celebrar este HASHTAG   🍷 USER ha fusionado letras y copas en un evento único, en Madrid, llamado HASHTAG en el que promociona sus caldos.  USER USER https://t.co/SzFR2pB4DQ;1.0;El vino es una muy buena compañía para celebrar este ha fusionado letras y copas en un evento único  en Madrid  llamado en el que promociona sus caldos ;1.0
109;302;Me da pena que se queme la aguja de la catedral de HASHTAG pero es que los franceses son retrasados, iba a acabar pasando con esa gente;-1.0;Me da pena que se queme la aguja de la catedral de pero es que los franceses son retrasados  iba a acabar pasando con esa gente;-1.0
110;303;Qué mal en verdad quería conocer HASHTAG 😭 https://t.co/c7Q2WmymMt;-1.0;Qué mal en verdad quería conocer;-1.0
111;305;ÉSTA es la Francia que adoro. La gente saliendo a aplaudir a bomberos y a ambulancias. Cantando juntos, luchando como un solo pueblo. HASHTAG  https://t.co/8KWsMuXpwL;1.0;ÉSTA es la Francia que adoro  La gente saliendo a aplaudir a bomberos y a ambulancias  Cantando juntos  luchando como un solo pueblo ;1.0
112;306;BESTIA!!!!!!!! INMENSO! Aplaudan señores, son contemporáneos del mejor jugador del mundo. HASHTAG HASHTAG;1.0;BESTIA INMENSO Aplaudan señores  son contemporáneos del mejor jugador del mundo ;1.0
113;309;¡Feliz Día Mundial del Libro a todos los fotógrafos instagrameros de selfies extremos! ¡Con mis mejores deseos!  ▶️ https://t.co/ul9yT89LtP  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/xv2bbTcP4i;1.0;Feliz Día Mundial del Libro a todos los fotógrafos instagrameros de selfies extremos Con mis mejores deseos;1.0
114;314;Tras los resultados de anoche da la sensación de que los españoles queremos una España que ni nosotros mismos conocemos. Y sabiendo cómo somos nos vamos a acabar arrepentimiento. Será tarde. Al tiempo. HASHTAG HASHTAG 🇪🇦;-1.0;Tras los resultados de anoche da la sensación de que los españoles queremos una España que ni nosotros mismos conocemos  Y sabiendo cómo somos nos vamos a acabar arrepentimiento  Será tarde  Al tiempo ;-1.0
115;316;Si esto no te conmueve, estás perdido. HASHTAG https://t.co/L8YNlwV2B5;-1.0;Si esto no te conmueve  estás perdido ;-1.0
116;318;Muy triste, lamentable lo q paso en HASHTAG pero la fé y la espiritualidad no esta en las paredes sino en nuestro corazón, aunque las perdidas históricas sean muchas, se recontruirá, asi sea!;-1.0;Muy triste  lamentable lo q paso en pero la fé y la espiritualidad no esta en las paredes sino en nuestro corazón  aunque las perdidas históricas sean muchas  se recontruirá  asi sea;-1.0
117;321;Es una auténtica pérdida lo de HASHTAG pero ya la humanidad ha perdido monumentos antes y los seguirá perdiendo. Es inefable. 600 millones de euros podrían salvar muchas vidas, crear muchos empleos, hacer avanzar en la investigación de enfermedades...  https://t.co/P7ndG7NF05;-1.0;Es una auténtica pérdida lo de pero ya la humanidad ha perdido monumentos antes y los seguirá perdiendo  Es inefable  600 millones de euros podrían salvar muchas vidas  crear muchos empleos  hacer avanzar en la investigación de enfermedades ;-1.0
118;324;Hoy si que si ORGULLOSA DE ESPAÑA 🇪🇸 HASHTAG HASHTAG;1.0;Hoy si que si ORGULLOSA DE ESPAÑA;0.0
119;328;HASHTAG | |1-0| USER - USER. Final del juego. Victoria de los colchoneros.;1.0;10  Final del juego  Victoria de los colchoneros ;1.0
120;340;"Hoy levantemos nuestras manos en oración por Venezuela, por todas las familias afectadas, y por la paz en esta hermosa nación 🇻🇪 . “El Señor le da fuerza a su pueblo; el Señor lo bendice con paz.”  Salmos 29:11 NTV . HASHTAG HASHTAG";1.0;Hoy levantemos nuestras manos en oración por Venezuela  por todas las familias afectadas  y por la paz en esta hermosa nación  El Señor le da fuerza a su pueblo  el Señor lo bendice con paz  Salmos 29  11 NTV ;1.0
121;342;Madre mía que bien van las cosas, al fin mejorando HASHTAG;1.0;Madre mía que bien van las cosas  al fin mejorando;1.0
122;345;HASHTAG Hoy es el día del libro y el Museo Ferrocarrilero abrió el Paralibros desde las 10:00 am, donde son los pequeños quienes más lo disfrutan HASHTAG  USER USER USER USER https://t.co/HfyeVBGCOQ;1.0;Hoy es el día del libro y el Museo Ferrocarrilero abrió el Paralibros desde las 10  00 am  donde son los pequeños quienes más lo disfrutan;1.0
123;346;Victoria del USER 🌹 HASHTAG 2019  “Ha ganado el futuro”  “España es una gran democracia, sólida y de calidad” “Mensaje claro a Europa que se puede ganar a la involución y al autoritarismo” “Vamos a avanzar en justicia social y convivencia”  HASHTAG /♥️ https://t.co/g3H4ta4bsR;1.0;Victoria del 2019 Ha ganado el futuro España es una gran democracia  sólida y de calidad Mensaje claro a Europa que se puede ganar a la involución y al autoritarismo Vamos a avanzar en justicia social y convivencia;1.0
124;352;HASHTAG lo mejor del dia... Lo mejor;1.0;lo mejor del dia  Lo mejor;1.0
125;353;El CAMP NOUUUUUUU QUE HERMOSO 😍❤️😭 algún día estaré ahí! HASHTAG;1.0;El CAMP NOUUUUUUU QUE HERMOSO algún día estaré ahí;1.0
126;359;TERMINA EL PARTIDO!  🔵🔴 BARCELONA es CAMPEÓN 🏆 de HASHTAG para segundo año consecutivo.  Derrota por la mínima al Levante y festeja un título más.   ⚽ Messi. https://t.co/eR9i88v2Wy;1.0;TERMINA EL PARTIDO BARCELONA es CAMPEÓN de para segundo año consecutivo  Derrota por la mínima al Levante y festeja un título más  Messi ;0.0
127;363;¿Haciendo una maratón de Juego de Tronos? ¡Mejor con una de estas bebidas inspiradas por la serie! Pruébala bien fría y siente todo el poder del fuego de dragón... ¡Dracarys! https://t.co/WtEbuVaEtW HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/2NXWZ1EOk6;1.0;Haciendo una maratón de Juego de Tronos  Mejor con una de estas bebidas inspiradas por la serie Pruébala bien fría y siente todo el poder del fuego de dragón  Dracarys;1.0
128;364;Ayer veíamos como ardía uno de los monumentos más visitados de Europa. HASHTAG es uno de los epicentros de cultura en el mundo y ayer quedó devastada. Desde HASHTAG queremos mandar todo el ánimo y el cariño posible a la familia parisina.😢 https://t.co/Rnhb2XjFbD;-1.0;Ayer veíamos como ardía uno de los monumentos más visitados de Europa  es uno de los epicentros de cultura en el mundo y ayer quedó devastada  Desde queremos mandar todo el ánimo y el cariño posible a la familia parisina ;0.0
129;373;Mi sobrina de 18 años está muy decepcionada. Iba a votar por primera vez y no ha podido,porque constaba como que había pedido el voto por correo. Un fallo, no sé de quién, pero que no se soluciona en el propio día y deja a algunos ciudadanos sin votar. HASHTAG;-1.0;Mi sobrina de 18 años está muy decepcionada  Iba a votar por primera vez y no ha podido  porque constaba como que había pedido el voto por correo  Un fallo  no sé de quién  pero que no se soluciona en el propio día y deja a algunos ciudadanos sin votar ;0.0
130;374;Estoy triste por lo sucedido en la catedral de Notre Dame... Ahora, cuando vaya a ver la película del Jorobado, no sé donde va a estar viviendo...   HASHTAG;-1.0;Estoy triste por lo sucedido en la catedral de Notre Dame  Ahora  cuando vaya a ver la película del Jorobado  no sé donde va a estar viviendo ;-1.0
131;378;De rodillas jóvenes franceses rezan ante la tragedia https://t.co/oxzUNSICKY  USER USER USER USER USER HASHTAG HASHTAG;-1.0;De rodillas jóvenes franceses rezan ante la tragedia;-1.0
132;381;Arya es mi salvador, nada me faltará!!! HASHTAG HASHTAG HASHTAG;1.0;Arya es mi salvador  nada me faltará;-1.0
133;390;Siento una tristeza devastadora por Notre-Dame HASHTAG;-1.0;Siento una tristeza devastadora por NotreDame;-1.0
134;391;¡Feliz HASHTAG, hijos de la gran puta!  😂 https://t.co/0DBasxQkzc;1.0;Feliz  hijos de la gran puta;1.0
135;397;Hoy estamos perdiendo una joya arquitectónica por culpa del fuego. Ojalá que exista la magia para poder evitar la tragedia. HASHTAG https://t.co/TH7OsuMkEV;-1.0;Hoy estamos perdiendo una joya arquitectónica por culpa del fuego  Ojalá que exista la magia para poder evitar la tragedia ;-1.0
136;398;HASHTAG es complejo y hermoso. Que vivan la perífrasis! 💕 HASHTAG HASHTAG HASHTAG;1.0;es complejo y hermoso  Que vivan la perífrasis;1.0
137;400;Sigo aferrándome al deseo de que Juego de Tronos recupere en los capítulos que quedan su esencia: lo inesperado, lo desagradable, lo temible, la desesperación, lo inhumano... de momento nos conformamos con el capítulo de ayer.  HASHTAG  HASHTAG  HASHTAG;-1.0;Sigo aferrándome al deseo de que Juego de Tronos recupere en los capítulos que quedan su esencia  lo inesperado  lo desagradable  lo temible  la desesperación  lo inhumano  de momento nos conformamos con el capítulo de ayer ;-1.0
138;402;Cómo un Ave Fénix renacerás de tus cenizas HASHTAG ©️ 2016 HASHTAG HASHTAG🇫🇷 https://t.co/9D32EihNnB;1.0;Cómo un Ave Fénix renacerás de tus cenizas 2016;0.0
139;408;Messi marcó su gol 600 de tiro libre. Una joya. 3-0. HASHTAG;1.0;Messi marcó su gol 600 de tiro libre  Una joya  30 ;0.0
140;414;Del mejor lateral izquierdo del mundo, para el mejor 9 del mundo ¡GOLAZO! HASHTAG HASHTAG HASHTAG ⚽️;1.0;Del mejor lateral izquierdo del mundo  para el mejor 9 del mundo GOLAZO;1.0
141;416;Me encanta ver este tipo de murales 😊📚 HASHTAG https://t.co/h24tbSDzdP;1.0;Me encanta ver este tipo de murales;1.0
142;418;Es más fácil meterle gol a Ter Stegen que llegar a tu corazón. HASHTAG HASHTAG ⚽⚽⚽;-1.0;Es más fácil meterle gol a Ter Stegen que llegar a tu corazón ;1.0
143;419;Y ahora que hemos conseguido muchas cosas Votando con Orgullo, nos toca HASHTAG nuestra identidad, nuestro gobierno, nuestras ideas, nuestro sexo, nuestro amor. Enhorabuena LGTBQ’s. HASHTAG https://t.co/aShs1aP6X2;1.0;Y ahora que hemos conseguido muchas cosas Votando con Orgullo  nos toca nuestra identidad  nuestro gobierno  nuestras ideas  nuestro sexo  nuestro amor  Enhorabuena LGTBQ s ;1.0
144;428;El Barcelona cada vez más cerca de levantar otra liga, su octava en diez años  HASHTAG  Felicidades Barcelona 🏆🔴🔵;1.0;El Barcelona cada vez más cerca de levantar otra liga  su octava en diez años Felicidades Barcelona;0.0
145;430;Con el corazoncito lleno ❤️ porque esta hermosa familia USER que conocí por sentirme más cerca de  USER y que me han acogido como una más de ellos, siempre me demuestran su cariño y apoyo en las malas y en las buenas. Graciasss!! HASHTAG HASHTAG https://t.co/gENoafv4ad;1.0;Con el corazoncito lleno porque esta hermosa familia que conocí por sentirme más cerca de y que me han acogido como una más de ellos  siempre me demuestran su cariño y apoyo en las malas y en las buenas  Graciasss;0.0
146;434;Leo y releo el programa electoral del USER y no doy crédito a los resultados que ha obtenido... Riámonos de la crisis económica de ZP... HASHTAG ❄️ HASHTAG HASHTAG HASHTAG HASHTAG;-1.0;Leo y releo el programa electoral del y no doy crédito a los resultados que ha obtenido  Riámonos de la crisis económica de ZP ;-1.0
147;435;Os habéis cargado a mucha gente que me gustaba en HASHTAG,algunos ya sabía que caerían pero jo..Me da pena igual 😭 Tenía examen a las 8 y en vez de pensar en el examen estaba pensando: Que puta ama la Arya.;-1.0;Os habéis cargado a mucha gente que me gustaba en  algunos ya sabía que caerían pero jo   Me da pena igual Tenía examen a las 8 y en vez de pensar en el examen estaba pensando  Que puta ama la Arya ;-1.0
148;437;Lo que está pasando en Venezuela es terrible... HASHTAG 💛💙❤️;-1.0;Lo que está pasando en Venezuela es terrible ;-1.0
149;438;HASHTAG HASHTAG HASHTAG HASHTAG USER USER eres el mejor de la historia USER Vamos por más HASHTAG https://t.co/MZwwBnVQb8;1.0;eres el mejor de la historia Vamos por más;1.0
150;439;HASHTAG para fomentar la lectura, la producción literaria y la protección de la propiedad intelectual, desde 1996 se celebra en todo el mundo el HASHTAG, celebración promovida por la USER ¿cuáles son tus libros favoritos? HASHTAG USER USER https://t.co/NxT8pnJ3HN;1.0;para fomentar la lectura  la producción literaria y la protección de la propiedad intelectual  desde 1996 se celebra en todo el mundo el  celebración promovida por la cuáles son tus libros favoritos ;1.0
151;440;Lo más épico que he visto joder HASHTAG;1.0;Lo más épico que he visto joder;0.0
152;443;HASHTAG    Un pueblo ignorante es un instrumento ciego de su propia destrucción...😔;-1.0;Un pueblo ignorante es un instrumento ciego de su propia destrucción ;-1.0
153;446;Hay imágenes que no deberían verse nunca. Una vez más el fuego nos recuerda que no somos tan poderosos. Es un día triste para todos los que amamos la belleza 😢 HASHTAG https://t.co/ImpUku8IMM;-1.0;Hay imágenes que no deberían verse nunca  Una vez más el fuego nos recuerda que no somos tan poderosos  Es un día triste para todos los que amamos la belleza;0.0
154;449;HASHTAG HASHTAG  HASHTAG HASHTAG siempre he pensado que el rojo me sienta mejor que el azul...y punto. Na...ahora en serio: hay que ver cómo ha cambiado la historia...MENOS MAL! YA ERA HORA!! HASHTAG HASHTAG https://t.co/Fb80EZBbpF;1.0;siempre he pensado que el rojo me sienta mejor que el azul  y punto  Na  ahora en serio  hay que ver cómo ha cambiado la historia  MENOS MAL YA ERA HORA;-1.0
155;452;Ahora es  HASHTAG HASHTAG HASHTAG Un pueblo unido jamás será vencido. HASHTAG USER USER https://t.co/C1COgnZK2V;1.0;Ahora es Un pueblo unido jamás será vencido ;1.0
156;456;Difícil contener las lágrimas ante esta escena. Rezos ante y por HASHTAG https://t.co/RxzLXrLiwh;-1.0;Difícil contener las lágrimas ante esta escena  Rezos ante y por;-1.0
157;458;"Que triste me siento. La catedral d HASHTAG q resistió las mayores desgracias; q fue un modelo d belleza y cultura; q era el sueño d todo arquitecto e ingeniero civil.  Solo espero q pronto la arquitectura e ingeniería moderna logren ponerla d pie. Invaluable riqueza histórica https://t.co/X5GIQEdjxc";-1.0;Que triste me siento  La catedral d q resistió las mayores desgracias  q fue un modelo d belleza y cultura  q era el sueño d todo arquitecto e ingeniero civil  Solo espero q pronto la arquitectura e ingeniería moderna logren ponerla d pie  Invaluable riqueza histórica;1.0
